"dataset"	"p"	"q"	"gamma"	"beta"	"beta_corrected"	"R0"	"R0_corrected"	"gamma_bayes_mean"	"gamma_bayes_median"	"beta_bayes_mean"	"beta_bayes_median"	"R0_bayes_mean"	"R0_bayes_median"
55	1	1	0.0556876538151904	0.181423539601544	0.193833939421713	3.25787723439797	3.8770173948937	0.056979388005061	0.0552658377726347	0.193971676761618	0.190453998615036	3.68324389828063	3.41926275789069
56	0.4	0	0.0484510703077113	0.212403787713283	0.182548108897973	4.38388226233833	5.45281698017003	0.0484510703077113	0.0484510703077113	0.240016149806685	0.234488233018006	4.95378426693878	4.83969149760322
56	0.4	0.2	0.0503047628768319	0.190525811882157	0.167073043268655	3.78743087108169	4.58451194679929	0.0503047628768319	0.0503047628768319	0.199075538033162	0.194379444672843	3.9573894527758	3.86403659527766
56	0.4	0.4	0.0501849869372084	0.185583299802315	0.194330293704719	3.69798441981298	4.67659122314068	0.0501849869372084	0.0501849869372084	0.206181626015518	0.203116467964966	4.1084323938052	4.04735520244542
56	0.4	0.6	0.0460798068820226	0.164066768939491	0.177150172219481	3.56049167826482	4.53840856224171	0.0460798068820226	0.0460798068820226	0.168535501321866	0.162754001015616	3.65746978396339	3.53200267163255
56	0.4	0.8	0.045377581990912	0.12273436362918	0.127980040769272	2.70473564796293	3.05268606600345	0.045377581990912	0.045377581990912	0.212704898270944	0.204481223033273	4.68744452521828	4.50621681592081
56	0.4	1	0.0465506185366862	0.143018015712843	0.166209045200448	3.07231182331404	3.93960958372448	0.0465506185366862	0.0465506185366862	0.216626686110626	0.210279763525997	4.65357266821071	4.51722813006829
56	0.6	0	0.0481269216666649	0.197658953989668	0.188713598144862	4.10703504700938	5.04342268672221	0.0481269216666649	0.0481269216666649	0.231399349565615	0.222632428363414	4.80810618157392	4.62594366424271
56	0.6	0.2	0.0494401650537744	0.174600999103876	0.178076253706179	3.53156181646985	4.12368208628098	0.0494401650537744	0.0494401650537744	0.190028778337028	0.181392219652439	3.84361132553542	3.66892423306324
56	0.6	0.4	0.0461370532725626	0.162331777484257	0.149286008456755	3.51846869207823	4.21860346542725	0.0461370532725626	0.0461370532725626	0.181723681589125	0.173891956072294	3.93877954267173	3.7690303939655
56	0.6	0.6	0.0479670278495901	0.171300405932737	0.193275528910479	3.57121159288589	4.60716616178592	0.0479670278495901	0.0479670278495901	0.205262877317736	0.195628440496786	4.27924944529348	4.0783940399688
56	0.6	0.8	0.0476854032448268	0.166546471983416	0.18602190024004	3.49260907217943	4.45158652455359	0.0476854032448268	0.0476854032448268	0.206325120107172	0.197628071506842	4.32679826671183	4.14441439222351
56	0.6	1	0.0476261638061474	0.173925346809336	0.214105500004654	3.65188654532966	4.92367775926845	0.0476261638061474	0.0476261638061474	0.214426773482289	0.206944964843382	4.50228942131618	4.34519491609085
56	0.8	0	0.0477188286855331	0.186492845831975	0.203447685502799	3.90816059339935	4.88661197601077	0.0477188286855331	0.0477188286855331	0.199652876873104	0.195524443068167	4.18394336937346	4.09742754493561
56	0.8	0.2	0.0486030511998131	0.172975220674967	0.176776353620003	3.55893748241946	4.24403311037203	0.0486030511998131	0.0486030511998131	0.204865648273584	0.19552896699114	4.21507792651446	4.02297720337137
56	0.8	0.4	0.0489320164394059	0.159841998186289	0.164559479425631	3.2666137596072	3.90353366473773	0.0489320164394059	0.0489320164394059	0.183566225613338	0.180757800363964	3.75145434361272	3.69405991244611
56	0.8	0.6	0.0487421501349424	0.168706169358675	0.179300424516567	3.4611967032971	4.23071970168996	0.0487421501349424	0.0487421501349424	0.183280496115393	0.179154198128487	3.76020539939214	3.67554975790973
56	0.8	0.8	0.0483935041878498	0.175611139230162	0.190312091308495	3.62881634998965	4.53928167389595	0.0483935041878498	0.0483935041878498	0.200683047957071	0.198740769334772	4.14690052570024	4.10676541552595
56	0.8	1	0.0489866326332293	0.153418654735669	0.169065266017956	3.13184733240064	3.78022959908714	0.0489866326332293	0.0489866326332293	0.191769173001662	0.187109357518118	3.91472454204943	3.81960031666262
56	1	0	0.0485243384576746	0.171699572744262	0.180790799762583	3.53842171169479	4.49595199338159	0.0480730376654937	0.0477039970756937	0.18680780762626	0.180394697532011	4.21339985484966	3.86409306176747
56	1	0.2	0.0485243384576746	0.171699572744262	0.191143692903217	3.53842171169479	4.4327730072408	0.0485549956476814	0.0479867826542728	0.186965732929369	0.182296059433182	4.1147603468847	3.74304465507411
56	1	0.4	0.0485243384576746	0.171699572744262	0.18001195078361	3.53842171169479	4.38724622521085	0.0487778986813335	0.0471427366790455	0.182869864563378	0.179083623242532	4.01856087002083	3.78228998554378
56	1	0.6	0.0485243384576746	0.171699572744262	0.183916193224576	3.53842171169479	4.47045922549909	0.0485880901340866	0.0474296220359984	0.186383891843027	0.18050688815575	4.1882312284028	3.82305220089457
56	1	0.8	0.0485243384576746	0.171699572744262	0.180236572323274	3.53842171169479	4.45474915290724	0.049008364046972	0.0475167129071447	0.187089454642522	0.186462619018303	4.08301071650312	3.78884183082983
56	1	1	0.0485243384576746	0.171699572744262	0.185014192923318	3.53842171169479	4.28327688498928	0.0485718485164114	0.0475715463771637	0.183801635185277	0.176220851727754	4.05512313671525	3.69604052599065
57	0.4	0	0.0587340177132094	0.228513206079663	0.18869019260588	3.89064489331316	4.69624758890934	0.0587340177132094	0.0587340177132094	0.248792487844444	0.238965252223468	4.23591808514217	4.06860047256267
57	0.4	0.2	0.0586826730502125	0.223502667654994	0.131223400282352	3.80866542094548	4.63545883019281	0.0586826730502125	0.0586826730502125	0.220052341096281	0.211135655584241	3.74986907818583	3.59792157735522
57	0.4	0.4	0.0666604714704741	0.233680423070305	0.185137874975555	3.5055321079421	4.37825309435015	0.0666604714704741	0.0666604714704741	0.279867392084804	0.264454536844002	4.1984010300432	3.96718671516053
57	0.4	0.6	0.0630738705319608	0.206405934272292	0.224343692679268	3.27244756872344	4.05902914900513	0.0630738705319608	0.0630738705319608	0.217012165229158	0.210984493175205	3.44060327040171	3.34503799110117
57	0.4	0.8	0.0545511595341025	0.164591508011219	0.174732080726048	3.01719540733731	3.72184952583797	0.0545511595341025	0.0545511595341025	0.247815787342936	0.242787317576401	4.54281429504748	4.45063532379405
57	0.4	1	0.0585986761037679	0.159559454311294	0.13720124296727	2.7229190985261	3.34829462708496	0.0585986761037679	0.0585986761037679	0.198761538576646	0.197643596970269	3.39191175965605	3.37283382683044
57	0.6	0	0.0568079170122687	0.205850177589606	0.187243656698224	3.62361777047993	4.10226717214495	0.0568079170122687	0.0568079170122687	0.219608371949536	0.213964332343002	3.86580574503563	3.76645269878127
57	0.6	0.2	0.0572111583496107	0.218905660552872	0.21844558884402	3.82627562293295	4.70679682678711	0.0572111583496107	0.0572111583496107	0.204745374567356	0.202400003637132	3.57876645874187	3.53777146759185
57	0.6	0.4	0.0562287485528688	0.214179931188333	0.234494399862838	3.80908230577018	4.84736502429774	0.0562287485528688	0.0562287485528688	0.204027702928461	0.197602751011369	3.62853003453607	3.51426549757859
57	0.6	0.6	0.0561300860330361	0.176019710451127	0.182893763335702	3.13592447279571	3.63035899047742	0.0561300860330361	0.0561300860330361	0.198247504848548	0.192572328032354	3.53192946705742	3.4308218932537
57	0.6	0.8	0.0536352130879191	0.176882378138502	0.182834674622188	3.29787779249718	4.14385610766104	0.0536352130879191	0.0536352130879191	0.243141027377754	0.232779372962745	4.53323504055436	4.34004750910884
57	0.6	1	0.0571793903176932	0.166281887645632	0.180332942943628	2.90807381334003	3.48838449314461	0.0571793903176932	0.0571793903176932	0.206306257966756	0.201961478182661	3.60805277601776	3.53206770937127
57	0.8	0	0.0592763579680628	0.218004380593376	0.226392912982616	3.67776273823762	4.45921245525485	0.0592763579680628	0.0592763579680628	0.231289035525577	0.225003479111141	3.90187662423848	3.79583845607331
57	0.8	0.2	0.0553844503082239	0.205855191754491	0.222948556960237	3.71684092933797	4.62439491234659	0.0553844503082239	0.0553844503082239	0.196994796074748	0.188949992499681	3.55686108607088	3.41160725525201
57	0.8	0.4	0.0574984455577096	0.20801814044184	0.220646440759221	3.61780459322258	4.50608759956155	0.0574984455577096	0.0574984455577096	0.212387776849154	0.206902989009875	3.6938003243233	3.59841013096976
57	0.8	0.6	0.0578742562664787	0.179287392444894	0.184268154944215	3.09787812424537	3.55847468928694	0.0578742562664787	0.0578742562664787	0.197107333686411	0.192827446304286	3.4057860334108	3.33183454516327
57	0.8	0.8	0.0571819495731218	0.170679712101654	0.178912349987343	2.98485297153773	3.36847932894509	0.0571819495731218	0.0571819495731218	0.199662921655423	0.194160253165907	3.4917123873173	3.39548152197264
57	0.8	1	0.0580200957685838	0.170554884118785	0.168875640398202	2.93958294724388	3.44758634026269	0.0580200957685838	0.0580200957685838	0.200765849432312	0.192587975825219	3.46028124863974	3.31933226365855
57	1	0	0.0570763297507642	0.184979391519743	0.192467176680087	3.24091251710638	3.86258125037714	0.0574357080081472	0.0570119641164214	0.198827132010919	0.193799129989658	3.69795751891842	3.46493743193557
57	1	0.2	0.0570763297507642	0.184979391519743	0.189591427457975	3.24091251710638	3.73929546377103	0.0577955478010833	0.0564856322442141	0.198240392447285	0.192239090252363	3.73180088978995	3.42890394080431
57	1	0.4	0.0570763297507642	0.184979391519743	0.191934729305917	3.24091251710638	3.80075663360939	0.0580276669882063	0.0572172133014919	0.20026335854968	0.199562670210593	3.7085282843481	3.45802546934305
57	1	0.6	0.0570763297507642	0.184979391519743	0.190389638141214	3.24091251710638	3.79321634795606	0.0573434922507755	0.0546966524594524	0.198223122941469	0.191816695324091	3.74347169198286	3.48633252798433
57	1	0.8	0.0570763297507642	0.184979391519743	0.195890906953163	3.24091251710638	3.75920961621586	0.0562904863587828	0.0559793391158654	0.198084418991317	0.191390359749155	3.78997109138031	3.48843272742971
57	1	1	0.0570763297507642	0.184979391519743	0.192191655110827	3.24091251710638	3.84362762859341	0.0573218650189206	0.0556987192427525	0.200418500430974	0.195177938212546	3.77791920244781	3.52209549951722
58	0.4	0	0.0610810317624143	0.260769743612306	0.129699618937553	4.26924261244664	5.32447700104895	0.0610810317624143	0.0610810317624143	0.263081603052706	0.259441606184246	4.30709166924372	4.24749875204123
58	0.4	0.2	0.0572294142063584	0.196480215333389	0.155144682130119	3.43320332836046	3.99700898303347	0.0572294142063584	0.0572294142063584	0.219717140299539	0.217418714491407	3.83923448014479	3.79907286325589
58	0.4	0.4	0.0541398979389778	0.213609279550147	0.217921588303897	3.94550576713148	5.20592682803859	0.0541398979389778	0.0541398979389778	0.272966537685364	0.263181524579298	5.04187388740611	4.86113817347671
58	0.4	0.6	0.0536981176689584	0.171750670130779	0.157909467574161	3.19844861582669	3.97350132381441	0.0536981176689584	0.0536981176689584	0.21073879283832	0.203575553977687	3.92450987085796	3.79111154757235
58	0.4	0.8	0.064497865652679	0.162134824615337	0.150296977473598	2.51380139442804	2.7565379592987	0.064497865652679	0.064497865652679	0.221284641031264	0.216490878506197	3.43088315856654	3.3565587995113
58	0.4	1	0.058049572360229	0.149360720255585	0.157073312259201	2.5729857117417	3.12685577975427	0.058049572360229	0.058049572360229	0.285544212930558	0.255526469695784	4.91897186009574	4.40186653073176
58	0.6	0	0.058175978826782	0.189921943969213	0.17097690553408	3.26461106111687	3.53809463698601	0.058175978826782	0.058175978826782	0.213447459207428	0.206628886916888	3.66899643997335	3.55179046547927
58	0.6	0.2	0.0581803992178082	0.202686651259604	0.183089031969864	3.48376178205329	4.13487789432432	0.0581803992178082	0.0581803992178082	0.22158637787404	0.215818152485971	3.80860875575112	3.70946496393087
58	0.6	0.4	0.0599575606628817	0.208086710713562	0.214831892257452	3.4705666543633	4.25215074800095	0.0599575606628817	0.0599575606628817	0.206005469045796	0.200075002743518	3.43585474072379	3.33694367368384
58	0.6	0.6	0.0600053925092144	0.175379060436478	0.17604792302997	2.92272166054987	3.21063843474575	0.0600053925092144	0.0600053925092144	0.215473107612881	0.20902687585786	3.59089572790967	3.48346818705938
58	0.6	0.8	0.0563903646348483	0.186635413225033	0.203890870108134	3.30970396154693	4.18089145949807	0.0563903646348483	0.0563903646348483	0.215142849918877	0.209516162804982	3.81524133266417	3.71546033017677
58	0.6	1	0.0592092749628647	0.186054282084139	0.210321156217408	3.14231650701398	3.98789783332294	0.0592092749628647	0.0592092749628647	0.250664391664896	0.24293676890977	4.23353253053867	4.10301881018027
58	0.8	0	0.056919949335933	0.205233172837563	0.205139761226218	3.60564573988476	4.39777465994779	0.056919949335933	0.056919949335933	0.199429198301206	0.200669887455635	3.50367842255454	3.52547551072667
58	0.8	0.2	0.0556502606476227	0.18311099475565	0.186620026067872	3.29038880725301	3.78281922032543	0.0556502606476227	0.0556502606476227	0.207442542298839	0.201643364769353	3.72761133343768	3.62340377965448
58	0.8	0.4	0.0587448664939253	0.185357997311219	0.191623619270812	3.15530544835585	3.52036889828347	0.0587448664939253	0.0587448664939253	0.215200056752499	0.210106956438602	3.66329978424162	3.57660113944303
58	0.8	0.6	0.0591353478172851	0.175604012989497	0.173178443637506	2.96952701676963	3.39970413188926	0.0591353478172851	0.0591353478172851	0.204746578220877	0.199324099963506	3.46233827614403	3.37064221858257
58	0.8	0.8	0.0575790759355671	0.19103030453525	0.214681778988015	3.31770354823025	3.9918165805324	0.0575790759355671	0.0575790759355671	0.217064534017895	0.209895217055429	3.7698509482993	3.64533840887459
58	0.8	1	0.055550894676021	0.181199324191124	0.203861151788554	3.26186149202275	4.07720386895547	0.055550894676021	0.055550894676021	0.208755290128697	0.206784033042413	3.75791049534273	3.7224248906953
58	1	0	0.0576947278175275	0.189177832394495	0.206400108177007	3.27894488024647	3.91524164241512	0.0566438552691342	0.0554135537680632	0.207224844048676	0.204232848567246	3.93490637476577	3.64337839472665
58	1	0.2	0.0576947278175275	0.189177832394495	0.198430708721276	3.27894488024647	4.01282742469551	0.0593921550212119	0.0580689884523109	0.207386789926556	0.197987258696994	3.73767799976598	3.45467425893954
58	1	0.4	0.0576947278175275	0.189177832394495	0.194081411990744	3.27894488024647	3.82847098966222	0.0583936512299073	0.0579402331205224	0.205566373833176	0.203371417183375	3.78126793098884	3.58640717530691
58	1	0.6	0.0576947278175275	0.189177832394495	0.207438973111677	3.27894488024647	3.86037363584023	0.057140118466166	0.0551972869890489	0.202008502976927	0.193218930608769	3.78034491816928	3.58306879775107
58	1	0.8	0.0576947278175275	0.189177832394495	0.207155408986879	3.27894488024647	3.99373118871359	0.057137703622651	0.0569644790983422	0.203696468553406	0.19771570220183	3.83564431359684	3.56119196920503
58	1	1	0.0576947278175275	0.189177832394495	0.211580742201862	3.27894488024647	3.89516540689533	0.0582238873022687	0.0563039846943315	0.205042806996642	0.201183222393263	3.78694648701635	3.42338117429524
59	0.4	0	0.0487557709343295	0.234048923223719	0.244296077152675	4.80043528670619	6.09257580353726	0.0487557709343295	0.0487557709343295	0.217755726028934	0.207184111489195	4.46625541666104	4.24942745276773
59	0.4	0.2	0.0446604670837043	0.226088816885639	0.199378588227283	5.06239257332205	7.07197411926043	0.0446604670837043	0.0446604670837043	0.217306293790979	0.204977368489304	4.86574162745982	4.58968259568641
59	0.4	0.4	0.0518184637165388	0.177066265456036	0.183929199597773	3.41704969148905	4.11916699441611	0.0518184637165388	0.0518184637165388	0.176984978997368	0.172237877783364	3.41548101397842	3.32387078716869
59	0.4	0.6	0.0503552287483786	0.153753520681072	0.162627283356568	3.05337746452045	3.63929978095023	0.0503552287483786	0.0503552287483786	0.227705096249707	0.219974623787978	4.52197521309123	4.36845644942207
59	0.4	0.8	0.052666366159446	0.165582315322869	0.176176256126632	3.14398595151929	3.99725438981801	0.052666366159446	0.052666366159446	0.194767888063105	0.189801060576824	3.69814555789649	3.60383816878892
59	0.4	1	0.0476269369361274	0.142938862341549	0.122619903736697	3.00121888025772	3.91419097000202	0.0476269369361274	0.0476269369361274	0.193135568114099	0.181553006055303	4.05517508659257	3.81198157460313
59	0.6	0	0.0517164777989676	0.207827923403872	0.209563451156797	4.018601657517	4.96110796506275	0.0517164777989676	0.0517164777989676	0.224531167151297	0.218138417618515	4.34157886823027	4.21796740424712
59	0.6	0.2	0.049264080418271	0.212447985715926	0.227250226744398	4.31243177406664	5.73751523690577	0.049264080418271	0.049264080418271	0.19925902987361	0.190515988813684	4.04471225651275	3.86723931911709
59	0.6	0.4	0.0521906973462564	0.179328933229724	0.184840726797025	3.43603251820867	4.11263509025181	0.0521906973462564	0.0521906973462564	0.203902276388696	0.200326995976611	3.90687012736996	3.83836595720406
59	0.6	0.6	0.0507010707710882	0.176980634584073	0.177942210115352	3.49066857745724	4.41806772660601	0.0507010707710882	0.0507010707710882	0.208621722220247	0.202863733566653	4.11473996598927	4.00117256857491
59	0.6	0.8	0.0495032683244811	0.183043739015176	0.206840160740099	3.69760917229488	4.83901013526091	0.0495032683244811	0.0495032683244811	0.192679279108548	0.18633163332116	3.89225369617184	3.76402689413968
59	0.6	1	0.0535344593160862	0.156335296993234	0.170553244038788	2.92027413726504	3.53134272739635	0.0535344593160862	0.0535344593160862	0.203738337978996	0.196720203650373	3.80574195727005	3.6746463149813
59	0.8	0	0.0529231653799925	0.192135034051656	0.191454414778552	3.63045242422881	4.31410912745142	0.0529231653799925	0.0529231653799925	0.213559862445279	0.206295005028188	4.03528135386276	3.89800956815363
59	0.8	0.2	0.0526978308574937	0.19066962961175	0.190165931150942	3.61816846176007	4.38672012107178	0.0526978308574937	0.0526978308574937	0.211970959570092	0.20367852169212	4.02238490884582	3.86502666955896
59	0.8	0.4	0.0514552743094148	0.183833874541238	0.194279577175876	3.57269253751897	4.46561268330002	0.0514552743094148	0.0514552743094148	0.199213978942206	0.194118224568042	3.87159492619313	3.77256223338264
59	0.8	0.6	0.0526950470926136	0.192555548445828	0.217531613307185	3.65414890145945	4.61999937408701	0.0526950470926136	0.0526950470926136	0.199849700631911	0.194138704669279	3.79257087066774	3.68419264011801
59	0.8	0.8	0.0518595548733991	0.172729525470172	0.184247628705208	3.33071747129037	4.0855748353495	0.0518595548733991	0.0518595548733991	0.190912245687317	0.185115941237531	3.68133213162698	3.56956286434469
59	0.8	1	0.0549148981647162	0.177483320783057	0.187877302617043	3.23197031615535	3.90993936817992	0.0549148981647162	0.0549148981647162	0.201561460134378	0.200018333072667	3.67043310414231	3.64233276865444
59	1	0	0.0521467143610294	0.184791696471173	0.196284031144387	3.54368820232465	4.48268238338969	0.051458260459661	0.0500200667551078	0.201039292728572	0.200438296503923	4.22546048660171	3.87718757345148
59	1	0.2	0.0521467143610294	0.184791696471173	0.200414309891638	3.54368820232465	4.39917384136659	0.0509268439420902	0.0493788623588119	0.20323961051994	0.198244602615667	4.3456238075503	4.07389879392946
59	1	0.4	0.0521467143610294	0.184791696471173	0.214154350361683	3.54368820232465	4.47894119913285	0.052509641614372	0.0517623410998481	0.198944376402027	0.193791591281849	4.07015977452747	3.76055755829709
59	1	0.6	0.0521467143610294	0.184791696471173	0.205887363497329	3.54368820232465	4.38222089922423	0.0535144739695308	0.052100234783675	0.202813278750823	0.196397303473901	4.06255310264599	3.72523849507587
59	1	0.8	0.0521467143610294	0.184791696471173	0.197510284644305	3.54368820232465	4.42159814199817	0.0526804774509923	0.0509459322576093	0.194494314171995	0.187656964803632	3.93306697979909	3.71647747083411
59	1	1	0.0521467143610294	0.184791696471173	0.208335244634931	3.54368820232465	4.44247376795338	0.0513365527863851	0.0494904287898462	0.195858903444739	0.191806549292961	4.14106226655746	3.73732715625817
60	0.4	0	0.0512602126549864	0.226667306462482	0.211583507021933	4.42189555451312	5.44555399193454	0.0512602126549864	0.0512602126549864	0.222357675269947	0.211412144834109	4.33782194323996	4.12429316782288
60	0.4	0.2	0.0521710953087091	0.199473107616509	0.155439392706478	3.82344105363665	4.52692163506219	0.0521710953087091	0.0521710953087091	0.248612216052545	0.239439571194789	4.76532483325194	4.589506311454
60	0.4	0.4	0.0513017954876957	0.207986284916258	0.208263788271239	4.05417165109048	5.32201893513117	0.0513017954876957	0.0513017954876957	0.208717140673571	0.202883325469626	4.0684178533991	3.95470223879953
60	0.4	0.6	0.0530157223310347	0.184402920774374	0.196144783015415	3.47826857140504	4.3737321803116	0.0530157223310347	0.0530157223310347	0.211935987632959	0.203233456936608	3.99760633854261	3.83345634088698
60	0.4	0.8	0.0508947306086931	0.173048390086986	0.113760290130238	3.40012390314977	4.58309451281521	0.0508947306086931	0.0508947306086931	0.221680605254127	0.217573433970868	4.35566909585455	4.27496975362132
60	0.4	1	0.0523395778512153	0.122631032558932	0.115035758720044	2.34298856799214	2.60387090340835	0.0523395778512153	0.0523395778512153	0.215789351406739	0.208210044060861	4.12287145341827	3.97806120356445
60	0.6	0	0.0534261323608672	0.211583285950169	0.207956340463704	3.96029576913837	4.77217258393956	0.0534261323608672	0.0534261323608672	0.207966651138995	0.202129771061502	3.89260165295669	3.78335024695807
60	0.6	0.2	0.0508615259558244	0.187502303723236	0.197698004555684	3.68652532930472	4.64443917689754	0.0508615259558244	0.0508615259558244	0.200793346164717	0.189592139296236	3.94784352988377	3.72761406059475
60	0.6	0.4	0.0519173151352824	0.182536923444464	0.170719641471276	3.51591608635428	4.29456956276699	0.0519173151352824	0.0519173151352824	0.189066246875714	0.183114895068961	3.6416799748419	3.52704862706813
60	0.6	0.6	0.0519165987038289	0.164689014618189	0.173872395595959	3.17218420947987	3.74667408413506	0.0519165987038289	0.0519165987038289	0.184875965730683	0.176413203516685	3.56101844778687	3.39801157859123
60	0.6	0.8	0.0513044109762515	0.186616028976836	0.214079471693708	3.63742659599423	4.74139431170849	0.0513044109762515	0.0513044109762515	0.196367585024948	0.188367762222186	3.82749906466805	3.67157050705408
60	0.6	1	0.0497584375475805	0.146286000022267	0.146632206799441	2.93992350307189	3.52724798284332	0.0497584375475805	0.0497584375475805	0.186618714716416	0.180936863384258	3.75049386424093	3.63630516354621
60	0.8	0	0.0547592422288512	0.194454086962684	0.198095821551034	3.5510733722358	4.27443336348847	0.0547592422288512	0.0547592422288512	0.210355919261786	0.205594310643809	3.84146877677126	3.75451343509438
60	0.8	0.2	0.0518171961627731	0.191499829245932	0.205018989038433	3.69568103693558	4.44791586269333	0.0518171961627731	0.0518171961627731	0.186516970184344	0.183166203212921	3.59951876976206	3.53485361572907
60	0.8	0.4	0.0521781257248066	0.178061911571583	0.190311874239344	3.41257776315503	4.02619464092711	0.0521781257248066	0.0521781257248066	0.200627292018057	0.195614107556902	3.84504596957331	3.74896769172188
60	0.8	0.6	0.0523461656182826	0.17323282068842	0.174364073415617	3.30936981997238	3.97280140831565	0.0516796721440729	0.0501714971509903	0.18837175458883	0.184103401013647	3.96109996243822	3.7596096850682
60	0.8	0.8	0.0524193640913281	0.173132412077121	0.181516828656555	3.30283312432938	4.00982568322572	0.0524193640913281	0.0524193640913281	0.195547482753613	0.190971925519905	3.73044362791045	3.6431560899362
60	0.8	1	0.051879167187903	0.165562976138727	0.178085933575372	3.1913190807221	3.98457651781275	0.051879167187903	0.051879167187903	0.187563267567535	0.180381281300585	3.61538701822628	3.47695021100195
60	1	0	0.0523461656182826	0.17323282068842	0.190994092572744	3.30936981997238	4.03660759548961	0.0519600360680811	0.0516448898207176	0.187753675619257	0.185079316435207	3.91848969412755	3.43183115922421
60	1	0.2	0.0523461656182826	0.17323282068842	0.182405224828791	3.30936981997238	3.95648705860862	0.052559497321811	0.0508439531721284	0.192075453173846	0.189217025773344	3.97865560266777	3.78425278929785
60	1	0.4	0.0523461656182826	0.17323282068842	0.17670861614313	3.30936981997238	3.96693656867352	0.0507959596318502	0.049743086277709	0.185229775195003	0.1841878059963	3.87594028614187	3.7038749174907
60	1	0.6	0.0523461656182826	0.17323282068842	0.174309000634154	3.30936981997238	3.83490010176326	0.0529976888076348	0.052606136000353	0.185174247072286	0.176171571967579	3.79923738270474	3.47393002639097
60	1	0.8	0.0523461656182826	0.17323282068842	0.186006919050544	3.30936981997238	3.98533275645697	0.0521712098672071	0.0507509944735112	0.185671875844837	0.177524503338422	3.83421430358215	3.52360479081143
60	1	1	0.0523461656182826	0.17323282068842	0.184057159165023	3.30936981997238	4.0415239406048	0.0532215617452608	0.0521224458661602	0.182728649650088	0.175894434155238	3.67960599976487	3.36661768074217
61	0.4	0	0.0556598720963708	0.217323926524282	-0.00903629846015078	3.90449920811895	4.35150824665581	0.0556598720963708	0.0556598720963708	0.228393052551998	0.221997928232197	4.10337005727488	3.98847356041036
61	0.4	0.2	0.0579192738534387	0.219455873415125	0.182653930335495	3.78899559359886	4.68933709567169	0.0579192738534387	0.0579192738534387	0.251520218014388	0.242876616390089	4.34259964396041	4.19336431952986
61	0.4	0.4	0.0557525428740226	0.185786581258891	0.176419255449411	3.3323427359841	4.04930361899555	0.0557525428740226	0.0557525428740226	0.2086687568337	0.200528060513822	3.74276662689994	3.59675182828757
61	0.4	0.6	0.0512983545103802	0.195675395251937	0.208238317556616	3.81445754195376	5.11014840093292	0.0512983545103802	0.0512983545103802	0.263616057632996	0.254477052462978	5.13887940751887	4.96072544415599
61	0.4	0.8	0.0543504921689748	0.152141565530998	0.157392727488101	2.79926748515896	3.33283154056805	0.0543504921689748	0.0543504921689748	0.219927981409642	0.21655444821754	4.04647635436105	3.98440638852498
61	0.4	1	0.0571456599252991	0.148846481718262	0.162654258693572	2.60468567364231	3.1134316784728	0.0571456599252991	0.0571456599252991	0.245768349194478	0.24118218190421	4.30073516546571	4.22048117423936
61	0.6	0	0.0559676645714672	0.253789732536998	0.259407901343867	4.53457785812958	6.00099499141192	0.0559676645714672	0.0559676645714672	0.222084293286169	0.219723062911928	3.96808219507857	3.92589300615457
61	0.6	0.2	0.0581907962238109	0.225606182533618	0.216353753710617	3.87700800081686	4.93099021292625	0.0581907962238109	0.0581907962238109	0.209689063775715	0.199745512901513	3.60347473111071	3.43259631872472
61	0.6	0.4	0.0570843099367487	0.180456610549854	0.16303137857842	3.16122960494408	3.67638814989623	0.0570843099367487	0.0570843099367487	0.205116268314184	0.199424614506562	3.59321621898311	3.49351012086388
61	0.6	0.6	0.0542389499319374	0.200435243883469	0.208075104239623	3.69541158401828	4.79287438064912	0.0542389499319374	0.0542389499319374	0.20466753924792	0.19351456938577	3.77344213899329	3.56781555742883
61	0.6	0.8	0.05621463599184	0.20603976925036	0.236960037281779	3.66523353954064	4.86288243279756	0.05621463599184	0.05621463599184	0.209075092454674	0.199442910754565	3.71922878741086	3.54788227719764
61	0.6	1	0.0549758674655554	0.177152997400974	0.199417654297477	3.22237748248298	4.1797829568162	0.0549758674655554	0.0549758674655554	0.22680280779251	0.215602059154636	4.12549757281432	3.92175820217334
61	0.8	0	0.0552133824980145	0.186166338667164	0.178280382034586	3.37176116087179	3.851966922101	0.0552133824980145	0.0552133824980145	0.20720713707395	0.203054798308824	3.75284265696638	3.67763736112574
61	0.8	0.2	0.0560914862555751	0.209360371799339	0.217755473400378	3.73248037759973	4.6422909382682	0.0560914862555751	0.0560914862555751	0.206744358978503	0.197758632907929	3.68584205518273	3.52564437331652
61	0.8	0.4	0.0550757975404596	0.186457887483291	0.194138960204075	3.38547775629242	4.21943339911752	0.0550757975404596	0.0550757975404596	0.216119891592153	0.213735113691888	3.92404470281865	3.88074477786499
61	0.8	0.6	0.0566195599218842	0.185308987339493	0.191733590880211	3.27287932995517	3.84252067784001	0.0566195599218842	0.0566195599218842	0.21182775062534	0.206192713967275	3.74124685740389	3.64172229970969
61	0.8	0.8	0.0551004957706333	0.171116671129163	0.183227325974995	3.10553777667391	3.60872536244103	0.0551004957706333	0.0551004957706333	0.199504969122949	0.193197901009228	3.62074726066764	3.50628244459818
61	0.8	1	0.0566096020874363	0.177721362542778	0.191245938141543	3.13942080476522	3.75756932695195	0.0566096020874363	0.0566096020874363	0.1972513744658	0.18943095498334	3.48441549122949	3.34626897201564
